efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R90,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R97r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
1010,8437.073,72.405,19.601,0.0,41.222,43.717,0.0,0.0,1.548,0.0,0.0,63.64,108.707,136.132,56.04,0.0,44.455,0.102,21.194,0.0,6.747,0.0,0.0,0.0,5.669,36.901,0.0,0.0,0.654,0.0,328.938,0.0,0.0,0.0,0.0,0.0,516.613,294.624,111.719,0.0,0.846,49.593,0.0,74.902,0.0,0.942,0.365,0.0,216.122,9.268,663.48
1029,11141.333,136.684,0.583,26.434,0.0,64.36,0.0,17.578,1.548,0.0,0.0,120.421,98.942,112.362,1.396,0.0,0.399,0.148,5.007,0.0,0.0,0.0,0.0,0.0,0.331,56.775,0.0,0.0,60.105,0.0,3.857,169.561,0.0,0.0,0.0,0.0,837.407,495.25,199.282,0.0,41.063,0.467,0.0,17.035,33.31,166.704,35.11,0.0,218.792,68.112,1090.893
1035,2609.793,29.815,0.396,0.0,0.0,25.531,0.0,0.011,1.548,0.0,7.983,38.671,15.435,14.853,0.792,0.01,30.051,0.155,13.787,0.0,5.792,9.764,15.67,0.0,0.221,24.218,0.0,0.007,0.615,0.0,3.586,0.0,0.0,0.0,0.0,0.001,284.96,163.353,67.561,0.0,0.632,0.326,0.0,50.139,0.0,0.79,0.295,0.0,114.26,9.481,307.844
1036,2623.325,30.338,0.212,0.3,0.529,25.5,0.0,0.126,1.548,0.0,7.898,39.266,15.041,14.349,0.335,0.0,30.832,0.114,14.4,0.0,6.225,9.666,15.515,0.0,0.171,24.443,0.0,0.0,1.177,0.0,1.76,0.0,0.0,0.0,0.0,0.0,288.124,165.181,68.489,0.0,0.82,0.0,0.0,52.428,0.366,2.433,0.546,0.0,113.149,9.817,302.451
1037,189.184,6.087,0.202,0.0,0.0,2.28,32.428,0.012,1.548,0.0,0.0,38.448,18.191,17.282,0.356,0.011,18.167,0.155,11.213,0.0,4.471,0.0,0.0,0.0,0.107,25.419,0.0,0.008,0.558,0.0,3.378,0.0,31.24,0.0,0.0,0.002,192.855,84.975,77.269,0.0,0.556,0.161,0.0,41.555,0.0,0.454,0.199,0.0,36.417,13.581,133.889
1038,10953.847,226.115,0.442,0.0,0.0,1.075,0.0,0.0,1.548,0.0,0.0,86.256,40.156,45.359,0.762,0.0,69.641,0.177,18.287,0.0,8.818,0.0,0.0,0.0,0.223,60.323,0.0,0.0,0.598,0.0,11.162,0.0,0.0,0.0,0.0,0.0,1462.363,746.885,145.847,0.0,0.549,0.313,0.0,60.235,0.0,0.698,0.265,515.374,0.184,28.666,3308.599
1039,232.917,7.054,0.14,0.204,0.487,2.621,31.917,0.113,1.548,0.0,0.0,39.826,18.477,17.652,0.224,0.0,19.46,0.124,11.972,0.0,4.912,0.0,0.0,0.0,0.102,25.888,0.0,0.0,0.889,0.0,1.692,0.0,30.279,0.0,0.0,0.0,202.751,91.884,79.216,0.0,0.723,0.0,0.0,44.333,0.311,0.988,0.412,0.0,38.653,13.872,137.846
1040,2612.71,29.826,0.396,0.0,0.0,25.544,0.0,0.0,1.548,0.0,7.982,38.585,15.468,14.882,0.793,0.0,29.933,0.155,13.695,0.0,5.748,9.762,15.667,0.0,0.222,24.174,0.0,0.0,0.614,0.0,3.585,0.0,0.0,0.0,0.0,0.0,284.799,163.273,67.426,0.0,0.617,0.326,0.0,49.785,0.0,0.788,0.293,0.0,114.27,9.498,308.292
1043,192.653,6.145,0.202,0.0,0.0,2.301,32.413,0.0,1.548,0.0,0.0,38.452,18.248,17.347,0.358,0.0,18.156,0.154,11.158,0.0,4.445,0.0,0.0,0.0,0.108,25.429,0.0,0.0,0.557,0.0,3.373,0.0,31.178,0.0,0.0,0.0,193.244,85.335,77.263,0.0,0.543,0.162,0.0,41.327,0.0,0.454,0.198,0.0,36.667,13.618,134.613
1045,185.58,6.019,0.194,0.0,0.068,2.258,32.466,0.0,1.548,0.0,0.0,38.293,18.157,17.239,0.336,0.0,18.029,0.156,11.113,0.0,4.448,0.0,0.0,0.0,0.107,25.359,0.0,0.0,0.557,0.0,3.149,0.0,31.334,0.0,0.0,0.0,191.957,84.402,77.036,0.0,0.542,0.136,0.0,41.177,0.0,0.451,0.198,0.0,36.128,13.579,133.347
1046,2608.277,29.79,0.374,0.0,0.057,25.53,0.0,0.0,1.548,0.0,7.988,38.563,15.424,14.831,0.751,0.0,29.919,0.155,13.689,0.0,5.77,9.77,15.68,0.0,0.215,24.159,0.0,0.0,0.614,0.0,3.358,0.0,0.0,0.0,0.0,0.0,284.589,163.149,67.387,0.0,0.617,0.294,0.0,49.766,0.0,0.787,0.293,0.0,114.18,9.521,308.042
1053,10964.303,226.483,0.352,0.0,1.814,0.914,0.0,0.0,1.548,0.0,0.0,86.324,39.883,44.992,0.439,0.0,69.688,0.254,18.297,0.0,9.085,0.0,0.0,0.0,0.21,60.402,0.0,0.0,0.598,0.0,5.899,0.0,0.0,0.0,0.0,0.0,1465.451,748.566,145.949,0.0,0.548,0.0,0.0,60.254,0.0,0.698,0.264,516.9,0.156,28.876,3315.026
1054,186.366,8.235,0.131,0.0,0.491,1.525,32.289,0.0,1.548,0.0,0.0,38.493,17.463,16.411,0.213,0.0,18.198,0.139,9.826,0.0,4.59,0.0,0.0,0.0,0.094,25.627,0.0,0.0,0.55,0.0,1.737,0.0,28.795,0.0,0.0,0.0,188.048,80.373,77.408,0.0,0.515,0.0,0.0,36.905,0.0,0.427,0.188,15.141,11.855,13.229,204.577
1055,2579.369,29.55,0.212,0.0,0.527,25.435,0.0,0.0,1.548,0.0,8.028,38.424,15.057,14.361,0.335,0.0,29.833,0.167,13.661,0.0,5.92,9.82,15.76,0.0,0.171,24.065,0.0,0.0,0.614,0.0,1.756,0.0,0.0,0.0,0.0,0.0,283.359,162.428,67.139,0.0,0.618,0.0,0.0,49.673,0.0,0.788,0.293,0.0,113.567,9.823,306.32
1056,138.831,5.138,0.131,0.0,0.482,1.976,32.858,0.0,1.548,0.0,0.0,37.112,17.51,16.467,0.213,0.0,17.095,0.162,10.779,0.0,4.443,0.0,0.0,0.0,0.095,24.84,0.0,0.0,0.553,0.0,1.696,0.0,32.562,0.0,0.0,0.0,182.783,77.667,75.349,0.0,0.536,0.0,0.0,40.069,0.0,0.433,0.192,0.0,32.33,13.259,124.582
1057,2642.762,35.346,0.202,0.0,0.536,23.384,0.0,0.0,1.548,0.0,8.011,38.702,14.135,13.625,0.316,0.0,30.268,0.157,11.464,0.0,5.964,9.814,15.744,0.0,0.16,24.685,0.0,0.0,0.599,0.0,1.795,0.0,0.0,0.0,0.0,0.0,262.224,149.4,67.724,0.0,0.572,0.0,0.0,42.345,0.0,0.713,0.267,24.658,70.056,9.443,423.074
1059,13205.496,271.515,0.775,0.0,0.0,0.0,0.0,1.127,1.548,0.0,0.0,82.494,120.731,141.681,1.526,0.975,0.471,0.319,0.349,0.0,0.0,0.0,0.0,0.0,0.343,53.155,0.0,0.676,0.779,0.0,11.825,59.757,0.0,0.0,0.0,0.21,1652.596,825.497,139.671,0.0,3.876,0.5,0.0,1.336,0.0,1.266,0.611,626.399,0.0,82.307,4495.132
1060,2870.341,30.876,0.585,0.0,0.0,27.768,0.0,0.011,1.548,0.0,9.031,33.093,36.018,41.601,1.415,0.01,0.42,0.22,2.33,0.0,0.0,11.172,18.045,0.0,0.327,20.801,0.0,0.007,0.702,0.0,4.0,24.795,0.0,0.0,0.0,0.001,266.156,151.328,57.967,0.0,1.304,0.476,0.0,8.028,0.0,1.103,0.458,0.0,114.509,23.912,457.333
1063,188.691,5.924,0.239,0.0,0.0,2.234,35.991,0.013,1.548,0.0,0.0,39.073,31.321,35.336,0.43,0.011,0.181,0.168,1.976,0.0,0.0,0.0,0.0,0.0,0.132,28.484,0.0,0.009,0.606,0.0,3.122,26.48,33.377,0.0,0.0,0.004,172.619,78.17,78.271,0.0,0.932,0.2,0.0,6.841,0.0,0.537,0.272,0.0,33.81,24.289,218.775
1064,0.0,0.0,0.141,0.0,0.0,0.637,44.907,0.874,1.548,0.0,0.0,28.974,22.072,22.055,0.258,0.864,0.133,0.173,1.369,0.0,0.0,0.0,0.0,0.0,0.06,24.72,0.0,1.623,0.692,0.0,3.015,30.47,71.818,0.0,0.0,0.61,122.061,35.948,65.547,0.0,1.722,0.091,0.0,4.798,0.0,0.392,0.345,0.0,0.694,17.355,158.387
1066,277.423,15.168,0.25,0.0,0.0,0.0,38.236,1.277,1.548,0.0,0.0,45.055,39.076,45.553,0.445,1.128,0.223,0.164,0.446,0.0,0.0,0.0,0.0,0.0,0.137,31.907,0.0,0.868,0.664,0.0,3.966,34.547,30.842,0.0,0.0,0.459,236.434,99.612,89.316,0.0,3.012,0.207,0.0,1.715,0.0,0.638,0.36,48.823,0.0,30.517,601.795
1067,0.0,0.0,0.141,0.0,0.0,0.0,45.656,1.874,1.548,0.0,0.0,31.206,23.556,23.647,0.258,1.835,0.133,0.175,1.164,0.0,0.0,0.0,0.0,0.0,0.061,25.961,0.0,3.538,0.928,0.0,3.061,36.124,67.085,0.0,0.0,1.259,131.734,38.965,70.159,0.0,2.937,0.091,0.0,4.111,0.0,0.525,0.639,6.538,0.0,18.542,212.122
1068,10727.024,215.865,1.67,0.0,18.59,3.882,0.0,0.0,1.548,0.0,0.0,57.37,83.82,104.104,18.282,0.0,30.117,0.109,11.848,0.0,0.0,0.0,0.0,0.0,0.485,34.554,0.0,0.0,0.638,0.0,141.828,0.0,0.0,0.0,0.0,0.0,1322.534,666.071,103.639,0.0,0.716,11.184,0.0,40.987,0.0,0.823,0.333,481.668,0.667,35.321,3429.186
1073,3185.187,33.297,1.394,0.0,10.147,27.083,0.0,0.0,1.548,0.0,7.21,33.191,38.492,47.426,13.865,0.0,20.968,0.104,13.548,0.0,0.0,8.814,14.165,0.0,0.36,18.608,0.0,0.0,0.655,0.0,54.641,0.0,0.0,0.0,0.0,0.0,293.53,162.904,60.016,0.0,0.87,9.619,0.0,49.296,0.0,0.92,0.366,0.0,117.809,8.872,391.069
1075,12124.274,246.971,0.794,0.0,0.0,1.072,0.0,0.0,1.548,0.0,0.0,70.161,107.075,125.922,1.575,0.0,0.495,0.308,0.356,0.0,0.0,0.0,0.0,0.0,0.348,46.702,0.0,0.0,0.69,0.0,11.958,42.935,0.0,0.0,0.0,0.0,1501.115,750.591,120.484,0.0,1.116,0.511,0.0,1.358,0.0,0.984,0.428,565.207,0.173,72.912,4058.214
1076,2870.214,30.863,0.585,0.0,0.0,27.752,0.0,0.0,1.548,0.0,9.02,33.028,35.987,41.562,1.416,0.0,0.42,0.219,2.329,0.0,0.0,11.157,18.02,0.0,0.327,20.777,0.0,0.0,0.701,0.0,4.002,24.655,0.0,0.0,0.0,0.0,265.986,151.218,57.866,0.0,1.274,0.476,0.0,8.026,0.0,1.098,0.455,0.0,114.432,23.885,456.841
1081,1049.872,16.945,1.158,0.0,9.552,7.141,28.329,0.0,1.548,0.0,0.0,39.045,38.449,45.282,10.755,0.0,17.909,0.104,13.54,0.0,0.0,0.0,0.0,0.0,0.2,24.877,0.0,0.0,0.602,0.0,53.393,0.0,23.468,0.0,0.0,0.0,270.094,134.313,77.715,0.0,0.689,8.384,0.0,49.27,0.0,0.639,0.271,0.0,75.065,14.41,268.331
1082,192.165,5.981,0.24,0.0,0.0,2.255,35.935,0.0,1.548,0.0,0.0,39.082,31.379,35.418,0.433,0.0,0.181,0.168,1.981,0.0,0.0,0.0,0.0,0.0,0.133,28.483,0.0,0.0,0.606,0.0,3.123,26.336,33.282,0.0,0.0,0.0,173.062,78.506,78.255,0.0,0.911,0.201,0.0,6.856,0.0,0.538,0.271,0.0,34.054,24.325,219.198
1083,2867.731,30.848,0.547,0.0,0.047,27.76,0.0,0.0,1.548,0.0,9.034,33.027,35.976,41.525,1.328,0.0,0.387,0.216,2.16,0.0,0.0,11.176,18.051,0.0,0.315,20.782,0.0,0.0,0.701,0.0,3.721,24.753,0.0,0.0,0.0,0.0,265.473,151.016,57.855,0.0,1.275,0.427,0.0,7.431,0.0,1.099,0.456,0.0,114.468,23.993,457.27
1085,185.074,5.858,0.225,0.0,0.051,2.213,36.016,0.0,1.548,0.0,0.0,38.944,31.222,35.203,0.407,0.0,0.159,0.166,1.826,0.0,0.0,0.0,0.0,0.0,0.128,28.438,0.0,0.0,0.605,0.0,2.892,26.417,33.466,0.0,0.0,0.0,171.388,77.588,78.076,0.0,0.908,0.178,0.0,6.31,0.0,0.534,0.27,0.0,33.559,24.239,218.041
1094,10714.61,224.848,0.335,0.0,1.73,0.0,0.0,0.962,1.548,0.0,0.0,98.091,35.273,39.276,0.421,0.832,89.909,0.253,28.767,0.0,14.269,0.0,0.0,0.0,0.202,70.003,0.0,0.578,0.647,0.0,5.679,0.0,0.0,0.0,0.0,0.076,1473.697,750.523,163.86,0.0,1.578,0.0,0.0,96.709,0.0,0.833,0.348,516.546,0.0,25.48,3184.266
1098,0.0,0.0,0.094,0.0,0.487,0.631,40.012,0.512,1.548,0.0,0.0,27.668,13.28,11.047,0.172,0.487,10.654,0.192,10.17,0.0,3.938,0.0,0.0,0.0,0.06,20.907,0.0,1.0,0.654,0.0,1.871,0.0,71.688,0.0,0.0,0.307,138.029,36.044,62.165,0.0,0.989,0.0,0.0,39.5,0.0,0.37,0.297,0.0,0.804,10.202,78.752
1100,238.599,13.597,0.137,0.0,0.632,0.0,30.839,1.055,1.548,0.0,0.0,48.078,16.48,15.478,0.216,0.923,26.877,0.135,14.882,0.0,7.681,0.0,0.0,0.0,0.096,30.135,0.0,0.743,0.578,0.0,2.278,0.0,24.908,0.0,0.0,0.232,262.545,108.602,92.4,0.0,1.497,0.0,0.0,57.348,0.0,0.474,0.226,42.97,0.0,12.473,377.177
1104,0.0,0.0,0.094,0.0,0.52,0.0,37.777,1.47,1.548,0.0,0.0,30.153,12.702,10.507,0.171,1.405,12.701,0.177,12.44,0.0,5.125,0.0,0.0,0.0,0.059,21.396,0.0,3.322,0.802,0.0,2.0,0.0,60.642,0.0,0.0,0.903,152.498,39.312,66.485,0.0,1.887,0.0,0.0,49.754,0.0,0.441,0.479,6.851,0.0,9.752,112.124
1109,2640.288,30.918,0.0,0.525,0.813,25.476,0.0,0.249,1.548,0.0,7.793,40.053,14.768,14.052,0.108,0.0,31.831,0.121,15.193,0.0,6.714,9.544,15.321,0.0,0.121,24.798,0.0,0.0,1.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.169,167.495,69.724,0.0,0.991,0.151,0.0,55.407,0.741,3.819,0.706,0.0,112.219,9.9,296.689
1110,286.45,8.158,0.0,0.385,0.85,3.033,31.337,0.231,1.548,0.0,0.0,41.388,18.724,17.968,0.08,0.0,20.975,0.145,12.905,0.0,5.418,0.0,0.0,0.0,0.1,26.442,0.0,0.0,1.241,0.0,0.0,0.0,29.257,0.0,0.0,0.0,214.02,99.561,81.432,0.0,0.91,0.161,0.0,47.781,0.629,1.471,0.61,0.0,41.404,14.145,142.814
1116,10974.711,226.842,0.0,0.0,3.23,0.752,0.0,0.0,1.548,0.0,0.0,86.383,39.638,44.667,0.097,0.0,69.751,0.352,18.31,0.0,9.343,0.0,0.0,0.0,0.311,60.462,0.0,0.0,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.192,750.455,146.034,0.0,0.548,0.334,0.0,60.281,0.0,0.698,0.264,518.375,0.128,29.14,3320.679
1119,2655.715,38.209,0.0,0.0,0.957,22.296,0.0,0.0,1.548,0.0,8.011,38.665,13.404,12.95,0.098,0.0,29.812,0.165,11.087,0.0,6.076,9.805,15.713,0.0,0.118,24.943,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.942,152.753,67.75,0.0,0.542,0.16,0.0,40.923,0.0,0.666,0.249,36.039,52.777,9.307,479.014
1120,166.905,8.551,0.0,0.0,0.894,1.146,32.327,0.0,1.548,0.0,0.0,38.61,17.148,16.032,0.077,0.0,18.298,0.161,9.252,0.0,4.732,0.0,0.0,0.0,0.099,25.742,0.0,0.0,0.549,0.0,0.0,0.0,28.309,0.0,0.0,0.0,187.511,79.111,77.607,0.0,0.507,0.164,0.0,35.004,0.0,0.42,0.186,20.198,6.362,13.138,234.971
1124,2658.282,31.518,0.332,0.749,1.361,25.455,0.0,0.379,1.548,0.0,7.681,40.863,14.561,13.866,0.0,0.0,32.85,0.231,16.073,0.0,7.231,9.413,15.113,0.0,0.286,25.156,0.0,0.0,2.236,0.0,0.474,0.0,0.0,0.0,0.0,0.0,296.216,169.821,70.999,0.0,1.176,0.511,0.0,58.697,1.126,5.208,0.877,0.0,111.349,9.849,291.162
1129,10659.197,224.114,0.428,0.0,0.0,0.0,0.0,1.132,1.548,0.0,0.0,99.776,34.855,38.799,0.739,0.979,92.818,0.183,30.424,0.0,14.88,0.0,0.0,0.0,0.216,71.326,0.0,0.681,0.652,0.0,10.7,0.0,0.0,0.0,0.0,0.093,1471.303,748.971,166.458,0.0,1.759,0.308,0.0,102.602,0.0,0.847,0.357,514.799,0.0,24.764,3156.816
1130,342.796,9.272,0.342,0.572,1.404,3.462,30.757,0.356,1.548,0.0,0.0,42.871,18.939,18.258,0.0,0.0,22.474,0.267,13.913,0.0,5.954,0.0,0.0,0.0,0.292,26.967,0.0,0.0,1.619,0.0,0.484,0.0,28.321,0.0,0.0,0.0,224.761,106.847,83.532,0.0,1.111,0.519,0.0,51.5,0.95,2.001,0.821,0.0,44.125,14.29,147.776
1132,2659.147,40.174,0.419,0.0,1.749,21.556,0.0,0.0,1.548,0.0,8.019,38.72,12.975,12.574,0.0,0.0,29.495,0.298,11.075,0.0,6.22,9.812,15.711,0.0,0.323,25.169,0.0,0.0,0.581,0.0,0.539,0.0,0.0,0.0,0.0,0.0,286.401,157.219,67.862,0.0,0.524,0.556,0.0,40.731,0.0,0.638,0.237,43.55,43.044,9.14,517.844
1135,139.138,8.124,0.361,0.0,1.489,0.836,32.453,0.0,1.548,0.0,0.0,38.348,16.852,15.689,0.0,0.0,18.09,0.289,8.934,0.0,4.852,0.0,0.0,0.0,0.301,25.65,0.0,0.0,0.549,0.0,0.499,0.0,28.332,0.0,0.0,0.0,185.128,76.852,77.245,0.0,0.502,0.529,0.0,33.952,0.0,0.414,0.185,22.528,3.685,12.967,247.74
1137,10986.235,227.299,1.475,0.0,5.474,0.58,0.0,0.0,1.548,0.0,0.0,86.52,39.203,44.08,0.0,0.0,69.654,0.831,18.287,0.0,9.642,0.0,0.0,0.0,1.087,60.693,0.0,0.0,0.597,0.0,1.873,0.0,0.0,0.0,0.0,0.0,1467.575,750.704,146.266,0.0,0.544,1.439,0.0,60.228,0.0,0.695,0.263,520.368,0.098,28.863,3332.984
1140,0.0,0.0,0.132,0.0,0.0,0.631,39.742,0.768,1.548,0.0,0.0,28.379,13.192,10.971,0.244,0.731,11.232,0.197,11.074,0.0,4.176,0.0,0.0,0.0,0.051,21.047,0.0,1.491,0.654,0.0,3.775,0.0,70.972,0.0,0.0,0.46,141.345,37.155,63.383,0.0,1.216,0.078,0.0,43.223,0.0,0.371,0.298,0.0,0.804,10.098,77.237
1143,0.0,0.0,0.131,0.0,0.0,0.0,37.48,1.728,1.548,0.0,0.0,30.809,12.618,10.437,0.243,1.651,13.243,0.182,13.29,0.0,5.347,0.0,0.0,0.0,0.05,21.523,0.0,3.852,0.806,0.0,4.016,0.0,59.726,0.0,0.0,1.059,155.42,40.362,67.624,0.0,2.117,0.076,0.0,53.306,0.0,0.444,0.484,6.844,0.0,9.654,110.269
1144,273.907,14.968,0.192,0.0,0.0,0.0,30.524,1.237,1.548,0.0,0.0,49.861,16.533,15.578,0.335,1.082,28.61,0.134,16.01,0.0,8.122,0.0,0.0,0.0,0.099,31.021,0.0,0.863,0.581,0.0,4.656,0.0,24.46,0.0,0.0,0.271,275.407,114.939,95.163,0.0,1.671,0.148,0.0,61.735,0.0,0.483,0.23,46.111,0.0,12.393,398.057
1201,9349.226,82.677,32.22,0.0,26.136,49.944,0.0,0.0,1.548,0.0,0.0,55.949,168.578,207.408,82.397,0.0,0.0,0.126,0.0,0.0,19.169,0.0,0.0,0.0,10.671,38.383,0.0,0.0,0.711,0.0,153.613,36.143,0.0,0.0,0.0,0.0,302.088,194.04,101.51,0.0,1.057,57.124,0.0,0.0,0.0,1.307,0.481,0.0,275.097,11.286,1049.736
1202,10769.767,225.555,0.0,0.0,3.101,0.0,0.0,0.792,1.548,0.0,0.0,96.328,35.748,39.833,0.096,0.685,86.878,0.338,27.072,0.0,13.641,0.0,0.0,0.0,0.287,68.594,0.0,0.476,0.641,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1476.542,752.22,161.147,0.0,1.398,0.316,0.0,90.703,0.0,0.817,0.338,518.204,0.0,26.251,3211.396
1205,0.0,0.0,0.0,0.0,0.94,0.631,40.278,0.256,1.548,0.0,0.0,26.929,13.355,11.1,0.075,0.244,10.057,0.23,9.246,0.0,3.691,0.0,0.0,0.0,0.101,20.757,0.0,0.502,0.653,0.0,0.0,0.0,72.375,0.0,0.0,0.154,134.569,34.9,60.905,0.0,0.763,0.168,0.0,35.714,0.0,0.369,0.297,0.0,0.805,10.333,80.298
1207,202.178,12.119,0.0,0.0,1.128,0.0,31.171,0.872,1.548,0.0,0.0,46.198,16.391,15.328,0.077,0.764,25.096,0.162,13.74,0.0,7.223,0.0,0.0,0.0,0.109,29.216,0.0,0.621,0.575,0.0,0.0,0.0,25.428,0.0,0.0,0.193,248.712,101.845,89.497,0.0,1.324,0.174,0.0,52.916,0.0,0.464,0.221,39.604,0.0,12.556,354.12
1216,0.0,0.0,0.0,0.0,1.013,0.0,38.077,1.212,1.548,0.0,0.0,29.481,12.77,10.552,0.075,1.158,12.15,0.216,11.581,0.0,4.897,0.0,0.0,0.0,0.105,21.265,0.0,2.775,0.798,0.0,0.0,0.0,61.581,0.0,0.0,0.745,149.504,38.241,65.324,0.0,1.657,0.172,0.0,46.17,0.0,0.437,0.474,6.858,0.0,9.878,114.04
1261,2546.173,29.282,0.0,0.0,0.808,25.328,0.0,0.0,1.548,0.0,8.074,38.256,14.792,14.071,0.108,0.0,29.724,0.174,13.608,0.0,6.071,9.877,15.853,0.0,0.121,23.952,0.0,0.0,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.695,161.44,66.84,0.0,0.618,0.15,0.0,49.495,0.0,0.787,0.293,0.0,112.9,9.91,304.497
1269,81.892,3.883,0.0,0.0,0.87,1.63,33.522,0.0,1.548,0.0,0.0,35.189,16.532,15.267,0.076,0.0,15.62,0.192,10.251,0.0,4.359,0.0,0.0,0.0,0.098,24.026,0.0,0.0,0.547,0.0,0.0,0.0,34.894,0.0,0.0,0.0,169.426,67.537,72.602,0.0,0.524,0.164,0.0,38.314,0.0,0.402,0.182,0.0,26.831,12.709,112.572
1273,0.0,0.0,0.35,0.0,1.489,0.631,40.542,0.0,1.548,0.0,0.0,26.136,13.448,11.182,0.005,0.0,9.424,0.358,8.372,0.0,3.45,0.0,0.0,0.0,0.304,20.589,0.0,0.0,0.655,0.0,0.491,0.0,73.05,0.0,0.0,0.0,130.585,33.672,59.567,0.0,0.539,0.521,0.0,32.098,0.0,0.37,0.298,0.0,0.81,10.436,81.979
1286,11090.376,130.284,0.556,33.62,0.0,68.512,0.0,22.778,1.548,0.0,0.0,106.888,103.796,107.383,1.358,0.0,0.0,0.131,0.0,0.0,0.129,0.0,0.0,0.0,0.357,53.217,0.0,0.0,67.426,0.0,1.97,185.741,0.0,0.0,0.0,0.0,458.097,315.392,182.253,0.0,37.888,0.433,0.0,0.0,28.021,225.467,34.828,0.0,310.289,65.471,1541.057
