efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R90,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R97r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
1289,10828.733,226.356,1.399,0.0,5.28,0.0,0.0,0.611,1.548,0.0,0.0,94.405,36.169,40.311,0.0,0.528,83.319,0.786,25.167,0.0,12.986,0.0,0.0,0.0,1.013,67.163,0.0,0.367,0.633,0.0,1.744,0.0,0.0,0.0,0.0,0.043,1473.985,752.246,158.231,0.0,1.198,1.355,0.0,84.05,0.0,0.795,0.323,520.321,0.0,26.61,3246.848
1295,0.0,0.0,0.4,0.0,1.648,0.0,38.403,0.934,1.548,0.0,0.0,28.721,12.861,10.628,0.0,0.893,11.532,0.356,10.752,0.0,4.665,0.0,0.0,0.0,0.324,21.11,0.0,2.172,0.793,0.0,0.537,0.0,62.619,0.0,0.0,0.575,145.702,37.017,64.021,0.0,1.412,0.557,0.0,42.635,0.0,0.433,0.468,6.877,0.0,9.982,116.39
1297,161.642,10.373,0.426,0.0,1.774,0.0,31.556,0.677,1.548,0.0,0.0,44.063,16.311,15.199,0.0,0.593,23.171,0.303,12.507,0.0,6.746,0.0,0.0,0.0,0.33,28.185,0.0,0.489,0.572,0.0,0.549,0.0,26.12,0.0,0.0,0.151,230.48,93.634,86.209,0.0,1.139,0.564,0.0,48.162,0.0,0.453,0.216,35.745,0.0,12.547,327.665
1306,11098.783,130.455,0.292,33.813,0.234,68.611,0.0,22.912,1.548,0.0,0.0,107.142,103.356,106.692,0.538,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.29,53.314,0.0,0.0,67.769,0.0,0.747,186.591,0.0,0.0,0.0,0.0,458.85,316.007,182.659,0.0,38.072,0.0,0.0,0.0,28.133,226.654,35.009,0.0,310.62,66.293,1544.243
1312,13123.34,269.597,0.416,0.0,1.775,0.0,0.0,0.958,1.548,0.0,0.0,81.177,119.386,139.888,0.574,0.829,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.275,52.581,0.0,0.574,0.772,0.0,5.939,58.403,0.0,0.0,0.0,0.167,1640.467,819.634,137.547,0.0,3.47,0.0,0.0,0.0,0.0,1.242,0.595,621.987,0.0,82.678,4463.112
1313,0.0,0.0,0.093,0.0,0.244,0.644,45.025,0.534,1.548,0.0,0.0,27.201,21.528,21.336,0.176,0.516,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.064,24.1,0.0,0.849,0.728,0.0,0.902,33.384,74.321,0.0,0.0,0.338,80.08,32.155,62.715,0.0,1.335,0.0,0.0,0.0,0.0,0.434,0.392,0.0,0.916,16.948,186.903
1314,13275.034,272.91,0.522,0.0,0.0,0.0,0.0,1.127,1.548,0.0,0.0,82.858,121.551,142.441,0.89,0.975,0.0,0.237,0.0,0.0,0.084,0.0,0.0,0.0,0.282,53.461,0.0,0.676,0.78,0.0,10.791,60.759,0.0,0.0,0.0,0.21,1660.339,829.448,140.211,0.0,3.89,0.324,0.0,0.0,0.0,1.268,0.612,629.653,0.0,83.778,4521.463
1316,2859.292,31.068,0.581,0.0,0.0,28.462,0.0,0.011,1.548,0.0,9.211,32.205,40.825,42.382,1.421,0.009,0.0,0.215,0.0,0.0,0.131,11.752,19.046,0.0,0.371,20.617,0.0,0.006,0.755,0.0,2.066,27.634,0.0,0.0,0.0,0.001,174.905,113.252,56.825,0.0,1.332,0.443,0.0,0.0,0.0,1.535,0.577,0.0,130.634,24.387,543.598
1319,241.87,13.759,0.153,0.0,0.516,0.0,38.156,1.088,1.548,0.0,0.0,43.657,37.769,43.81,0.24,0.961,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.114,31.314,0.0,0.745,0.66,0.0,1.791,33.311,31.044,0.0,0.0,0.392,221.009,93.444,87.053,0.0,2.677,0.0,0.0,0.0,0.0,0.625,0.353,45.558,0.0,29.733,570.077
1320,0.0,0.0,0.144,0.0,0.0,0.644,45.385,0.8,1.548,0.0,0.0,27.907,21.968,21.794,0.263,0.773,0.0,0.171,0.0,0.0,0.039,0.0,0.0,0.0,0.064,24.492,0.0,1.267,0.726,0.0,1.723,36.316,73.986,0.0,0.0,0.506,82.281,33.125,64.107,0.0,1.629,0.097,0.0,0.0,0.0,0.433,0.39,0.0,0.898,17.24,192.704
1321,179.159,5.408,0.235,0.0,0.0,2.283,36.453,0.012,1.548,0.0,0.0,37.166,32.47,36.11,0.432,0.01,0.0,0.189,0.0,0.0,0.063,0.0,0.0,0.0,0.138,27.966,0.0,0.008,0.621,0.0,1.358,33.073,39.3,0.0,0.0,0.002,95.567,61.627,75.794,0.0,0.891,0.193,0.0,0.0,0.0,0.623,0.297,0.0,36.953,24.762,279.152
1324,0.0,0.0,0.142,0.0,0.0,0.0,46.052,1.799,1.548,0.0,0.0,30.442,23.473,23.429,0.26,1.741,0.0,0.161,0.0,0.0,0.041,0.0,0.0,0.0,0.062,25.835,0.0,3.153,0.961,0.0,2.164,39.118,67.976,0.0,0.0,1.151,105.42,36.947,69.144,0.0,2.842,0.094,0.0,0.0,0.0,0.558,0.684,7.482,0.0,18.456,240.331
1325,277.865,15.2,0.223,0.0,0.0,0.0,38.445,1.277,1.548,0.0,0.0,45.138,39.326,45.823,0.385,1.127,0.0,0.13,0.0,0.0,0.056,0.0,0.0,0.0,0.122,32.053,0.0,0.867,0.665,0.0,3.422,35.244,31.033,0.0,0.0,0.458,234.446,99.299,89.496,0.0,3.015,0.172,0.0,0.0,0.0,0.64,0.362,49.085,0.0,30.805,607.117
1327,0.0,0.0,0.097,0.0,0.312,0.0,45.657,1.534,1.548,0.0,0.0,29.741,23.029,22.967,0.178,1.486,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.066,25.444,0.0,2.728,0.956,0.0,1.139,36.527,67.996,0.0,0.0,0.986,103.708,35.977,67.761,0.0,2.547,0.0,0.0,0.0,0.0,0.552,0.678,7.507,0.0,18.154,235.21
1344,12193.903,248.374,0.523,0.0,0.0,1.072,0.0,0.0,1.548,0.0,0.0,70.623,107.987,126.765,0.893,0.0,0.0,0.222,0.0,0.0,0.085,0.0,0.0,0.0,0.282,47.062,0.0,0.0,0.691,0.0,10.855,44.057,0.0,0.0,0.0,0.0,1508.725,754.467,121.147,0.0,1.123,0.325,0.0,0.0,0.0,0.986,0.43,568.482,0.173,74.501,4084.892
1348,182.512,5.463,0.236,0.0,0.0,2.304,36.396,0.0,1.548,0.0,0.0,37.179,32.551,36.208,0.434,0.0,0.0,0.189,0.0,0.0,0.063,0.0,0.0,0.0,0.139,27.967,0.0,0.0,0.62,0.0,1.356,32.891,39.224,0.0,0.0,0.0,95.682,61.808,75.785,0.0,0.872,0.194,0.0,0.0,0.0,0.624,0.296,0.0,37.251,24.807,279.76
1350,2859.18,31.055,0.581,0.0,0.0,28.446,0.0,0.0,1.548,0.0,9.199,32.144,40.801,42.346,1.423,0.0,0.0,0.215,0.0,0.0,0.131,11.737,19.02,0.0,0.371,20.594,0.0,0.0,0.754,0.0,2.067,27.475,0.0,0.0,0.0,0.0,174.773,113.146,56.73,0.0,1.302,0.443,0.0,0.0,0.0,1.528,0.573,0.0,130.557,24.362,543.029
1351,0.0,0.0,0.371,0.008,1.524,0.635,40.534,0.007,1.548,0.0,0.0,26.143,13.44,11.176,0.0,0.0,9.435,0.357,8.389,0.0,3.463,0.0,0.0,0.0,0.309,20.587,0.0,0.0,0.666,0.0,0.512,0.0,73.049,0.0,0.0,0.0,130.614,33.679,59.577,0.0,0.544,0.539,0.0,32.167,0.003,0.381,0.304,0.0,0.817,10.433,81.989
1352,175.7,5.345,0.221,0.0,0.025,2.261,36.451,0.0,1.548,0.0,0.0,37.03,32.322,35.93,0.407,0.0,0.0,0.19,0.0,0.0,0.055,0.0,0.0,0.0,0.134,27.903,0.0,0.0,0.619,0.0,1.272,32.837,39.364,0.0,0.0,0.0,95.125,61.265,75.581,0.0,0.869,0.17,0.0,0.0,0.0,0.619,0.294,0.0,36.643,24.683,277.562
1357,2854.765,31.017,0.548,0.0,0.019,28.431,0.0,0.0,1.548,0.0,9.206,32.128,40.728,42.252,1.351,0.0,0.0,0.214,0.0,0.0,0.118,11.745,19.034,0.0,0.359,20.583,0.0,0.0,0.754,0.0,1.94,27.473,0.0,0.0,0.0,0.0,174.665,113.082,56.7,0.0,1.303,0.401,0.0,0.0,0.0,1.529,0.573,0.0,130.454,24.408,542.683
1375,2510.802,29.001,0.329,0.0,1.348,25.214,0.0,0.0,1.548,0.0,8.124,38.064,14.592,13.889,0.0,0.0,29.59,0.283,13.596,0.0,6.236,9.939,15.952,0.0,0.284,23.823,0.0,0.0,0.614,0.0,0.471,0.0,0.0,0.0,0.0,0.0,279.682,160.259,66.505,0.0,0.619,0.509,0.0,49.455,0.0,0.787,0.293,0.0,112.209,9.862,302.705
1382,11107.535,130.656,0.0,33.983,0.286,68.708,0.0,23.031,1.548,0.0,0.0,107.366,103.238,106.538,0.194,0.0,0.0,0.187,0.0,0.0,0.051,0.0,0.0,0.0,0.203,53.373,0.0,0.0,68.085,0.0,0.0,187.329,0.0,0.0,0.0,0.0,459.702,316.612,183.025,0.0,38.26,0.161,0.0,0.0,28.252,227.609,35.188,0.0,310.871,66.658,1546.887
1391,2888.755,31.576,0.308,0.4,0.251,28.629,0.0,0.224,1.548,0.0,9.183,32.721,40.408,41.676,0.574,0.0,0.0,0.145,0.0,0.0,0.0,11.735,19.023,0.0,0.306,20.721,0.0,0.0,1.367,0.0,0.795,28.827,0.0,0.0,0.0,0.0,175.73,114.1,57.642,0.0,1.782,0.0,0.0,0.0,0.272,3.814,1.226,0.0,130.985,25.252,548.049
1392,220.926,6.229,0.138,0.281,0.196,2.64,36.152,0.183,1.548,0.0,0.0,38.412,33.736,37.589,0.241,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.118,28.441,0.0,0.0,0.99,0.0,0.688,34.915,38.544,0.0,0.0,0.0,99.482,65.558,77.569,0.0,1.149,0.0,0.0,0.0,0.221,1.359,0.597,0.0,40.085,25.812,294.859
1398,0.0,0.0,0.371,0.0,1.524,0.643,40.505,0.0,1.548,0.0,0.011,26.121,13.436,11.173,0.0,0.0,9.422,0.363,8.373,0.0,3.457,0.026,0.034,0.0,0.309,20.577,0.0,0.0,0.653,0.0,0.512,0.0,72.984,0.0,0.0,0.0,130.504,33.649,59.532,0.0,0.538,0.539,0.0,32.1,0.0,0.369,0.297,0.0,0.829,10.43,81.971
1400,0.0,0.0,0.371,0.0,1.525,0.613,40.505,0.0,1.548,0.0,0.0,26.122,13.439,11.171,0.0,0.0,9.416,0.362,8.351,0.0,3.456,0.0,0.0,0.0,0.309,20.582,0.0,0.0,0.664,0.0,0.512,0.0,72.757,0.0,0.0,0.0,130.599,33.615,59.548,0.0,0.544,0.539,0.0,32.028,0.0,0.375,0.31,0.211,0.744,10.431,83.186
1404,11120.247,130.925,0.561,34.214,0.54,68.856,0.0,23.189,1.557,0.0,0.0,107.63,103.137,106.396,0.0,0.0,0.0,0.246,0.0,0.0,0.17,0.0,0.0,0.0,0.292,53.53,0.0,0.0,68.459,0.0,0.478,188.267,0.0,0.0,0.0,0.0,460.236,317.102,183.444,0.0,38.484,0.526,0.0,0.0,28.398,228.711,35.388,0.0,311.508,66.803,1550.635
1436,12971.893,266.325,0.0,0.0,5.374,0.0,0.0,0.789,1.548,0.0,0.0,79.666,115.823,135.868,0.115,0.682,0.0,0.962,0.0,0.0,0.314,0.0,0.0,0.0,0.95,51.991,0.0,0.473,0.762,0.0,0.0,56.261,0.0,0.0,0.0,0.127,1618.932,809.265,135.156,0.0,3.032,0.805,0.0,0.0,0.0,1.211,0.573,614.567,0.0,80.993,4406.379
1438,12204.242,248.73,0.417,0.0,1.783,0.911,0.0,0.0,1.548,0.0,0.0,70.666,107.751,126.454,0.575,0.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.275,47.085,0.0,0.0,0.691,0.0,5.967,44.093,0.0,0.0,0.0,0.0,1511.745,755.993,121.202,0.0,1.124,0.0,0.0,0.0,0.0,0.987,0.43,569.968,0.147,74.736,4091.794
1444,0.0,0.0,0.0,0.0,0.676,0.0,45.268,1.267,1.548,0.0,0.0,29.047,22.532,22.425,0.075,1.228,0.0,0.269,0.0,0.0,0.074,0.0,0.0,0.0,0.166,25.062,0.0,2.287,0.951,0.0,0.0,33.937,68.063,0.0,0.0,0.817,101.965,35.014,66.388,0.0,2.248,0.227,0.0,0.0,0.0,0.547,0.671,7.536,0.0,17.84,230.118
1445,204.861,12.22,0.0,0.0,1.047,0.0,37.885,0.899,1.548,0.0,0.0,42.13,36.052,41.563,0.078,0.794,0.0,0.286,0.0,0.0,0.098,0.0,0.0,0.0,0.241,30.566,0.0,0.622,0.654,0.0,0.0,31.389,31.136,0.0,0.0,0.325,206.695,87.305,84.549,0.0,2.337,0.288,0.0,0.0,0.0,0.608,0.343,41.835,0.0,28.558,530.853
1447,0.0,0.0,0.0,0.0,0.516,0.645,44.669,0.267,1.548,0.0,0.0,26.496,21.048,20.819,0.075,0.258,0.0,0.266,0.0,0.0,0.067,0.0,0.0,0.0,0.143,23.714,0.0,0.426,0.73,0.0,0.0,30.402,74.713,0.0,0.0,0.169,77.802,31.19,61.327,0.0,1.039,0.207,0.0,0.0,0.0,0.435,0.395,0.0,0.937,16.645,181.02
1456,2825.815,30.753,0.31,0.0,0.251,28.334,0.0,0.0,1.548,0.0,9.248,32.063,40.1,41.313,0.578,0.0,0.0,0.226,0.0,0.0,0.0,11.808,19.136,0.0,0.308,20.535,0.0,0.0,0.755,0.0,0.795,27.522,0.0,0.0,0.0,0.0,173.861,112.698,56.557,0.0,1.305,0.0,0.0,0.0,0.0,1.538,0.576,0.0,129.827,25.008,540.783
1457,2916.051,37.884,0.26,0.0,0.445,25.593,0.0,0.0,1.548,0.0,9.121,30.423,34.87,40.246,0.435,0.0,0.0,0.2,0.0,0.0,0.0,11.359,18.338,0.0,0.231,19.872,0.0,0.0,0.694,0.0,1.448,23.263,0.0,0.0,0.0,0.0,215.989,124.272,54.502,0.0,1.168,0.0,0.0,0.0,0.0,1.062,0.441,28.791,70.193,24.628,632.966
1462,130.794,4.526,0.126,0.0,0.201,1.971,36.856,0.0,1.548,0.0,0.0,35.918,30.669,33.902,0.223,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.105,27.425,0.0,0.0,0.612,0.0,0.712,32.401,40.444,0.0,0.0,0.0,91.274,57.325,74.055,0.0,0.847,0.0,0.0,0.0,0.0,0.58,0.282,0.0,32.37,23.757,262.042
1464,185.334,8.165,0.132,0.0,0.302,1.509,36.201,0.0,1.548,0.0,0.0,36.159,30.951,34.677,0.224,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.104,27.527,0.0,0.0,0.61,0.0,1.061,25.128,33.296,0.0,0.0,0.0,124.307,63.644,74.397,0.0,0.843,0.0,0.0,0.0,0.0,0.549,0.276,16.853,11.383,24.188,334.512
1466,12811.868,263.053,4.306,0.0,10.102,0.0,0.0,0.608,1.548,0.0,0.0,78.573,108.617,128.139,0.0,0.526,0.0,2.964,0.0,0.0,0.965,0.0,0.0,0.0,4.185,52.237,0.0,0.365,0.748,0.0,6.469,54.637,0.0,0.0,0.0,0.087,1586.276,794.351,133.434,0.0,2.522,4.941,0.0,0.0,0.0,1.167,0.544,607.748,0.0,76.697,4356.472
1473,0.0,0.0,0.386,0.0,1.169,0.0,44.882,0.977,1.548,0.0,0.0,28.313,21.842,21.607,0.0,0.947,0.0,0.482,0.0,0.0,0.228,0.0,0.0,0.0,0.492,24.684,0.0,1.79,0.946,0.0,0.747,31.311,68.311,0.0,0.0,0.63,98.857,33.958,64.939,0.0,1.917,0.757,0.0,0.0,0.0,0.541,0.663,7.635,0.0,17.315,226.204
1474,163.921,10.426,0.606,0.0,1.742,0.0,37.63,0.696,1.548,0.0,0.0,40.432,33.846,38.62,0.0,0.615,0.0,0.594,0.0,0.0,0.297,0.0,0.0,0.0,0.724,29.787,0.0,0.487,0.648,0.0,1.104,29.418,31.407,0.0,0.0,0.252,188.015,79.962,81.794,0.0,1.966,1.025,0.0,0.0,0.0,0.589,0.331,37.692,0.0,26.848,487.468
1475,272.238,7.178,0.0,0.526,0.33,3.069,35.865,0.359,1.548,0.0,0.0,39.809,35.175,39.249,0.088,0.0,0.0,0.197,0.0,0.0,0.057,0.0,0.0,0.0,0.126,28.987,0.0,0.0,1.389,0.0,0.0,37.099,37.757,0.0,0.0,0.0,104.331,69.989,79.586,0.0,1.449,0.178,0.0,0.0,0.442,2.058,0.893,0.0,43.796,26.908,313.23
1477,2927.765,32.189,0.0,0.708,0.309,28.862,0.0,0.421,1.548,0.0,9.155,33.307,40.471,41.72,0.207,0.0,0.0,0.197,0.0,0.0,0.054,11.714,18.994,0.0,0.216,20.908,0.0,0.0,1.989,0.0,0.0,30.202,0.0,0.0,0.0,0.0,177.279,115.316,58.58,0.0,2.137,0.167,0.0,0.0,0.535,6.02,1.558,0.0,131.656,25.781,553.762
1485,12214.845,249.128,0.0,0.0,5.298,0.75,0.0,0.0,1.548,0.0,0.0,70.912,106.181,124.732,0.115,0.0,0.0,0.934,0.0,0.0,0.308,0.0,0.0,0.0,0.933,47.396,0.0,0.0,0.69,0.0,0.0,44.363,0.0,0.0,0.0,0.0,1513.16,756.982,121.571,0.0,1.117,0.792,0.0,0.0,0.0,0.986,0.429,571.694,0.121,74.413,4100.295
1497,2969.269,32.846,0.229,1.019,0.592,29.119,0.0,0.626,1.548,0.0,9.126,33.951,40.516,41.705,0.0,0.0,0.0,0.303,0.0,0.0,0.19,11.695,18.971,0.0,0.359,21.156,0.0,0.0,2.633,0.0,0.524,31.735,0.0,0.0,0.0,0.0,178.323,116.359,59.615,0.0,2.506,0.599,0.0,0.0,0.807,8.279,1.904,0.0,132.649,26.018,560.771
1501,0.0,0.0,0.298,0.016,0.88,0.649,44.337,0.011,1.548,0.0,0.0,25.804,20.446,20.118,0.0,0.0,0.0,0.438,0.0,0.0,0.204,0.0,0.0,0.0,0.411,23.348,0.0,0.0,0.744,0.0,0.616,27.584,75.326,0.0,0.0,0.0,74.591,30.218,59.965,0.0,0.749,0.661,0.0,0.0,0.003,0.451,0.405,0.0,0.98,16.191,176.251
1502,326.347,8.14,0.21,0.782,0.576,3.52,35.605,0.545,1.548,0.0,0.0,41.153,36.457,40.665,0.0,0.0,0.0,0.331,0.0,0.0,0.177,0.0,0.0,0.0,0.327,29.525,0.0,0.0,1.818,0.0,0.485,39.408,37.118,0.0,0.0,0.0,108.754,74.151,81.54,0.0,1.773,0.562,0.0,0.0,0.664,2.829,1.218,0.0,47.554,27.76,332.292
1508,12227.672,249.768,4.199,0.0,9.93,0.579,0.0,0.0,1.548,0.0,0.0,71.74,101.241,119.575,0.0,0.0,0.0,2.878,0.0,0.0,0.947,0.0,0.0,0.0,4.073,48.586,0.0,0.0,0.688,0.0,6.32,45.336,0.0,0.0,0.0,0.0,1505.092,754.213,122.851,0.0,1.087,4.815,0.0,0.0,0.0,0.979,0.424,574.61,0.093,71.635,4119.958
1509,2932.072,40.77,0.0,0.0,1.014,24.482,0.0,0.0,1.548,0.0,9.119,30.307,34.467,40.479,0.116,0.0,0.0,0.325,0.0,0.0,0.104,11.31,18.235,0.0,0.283,19.872,0.0,0.0,0.684,0.0,0.0,22.751,0.0,0.0,0.0,0.0,238.645,131.948,54.342,0.0,1.142,0.302,0.0,0.0,0.0,0.988,0.419,39.659,53.231,25.155,686.873
1512,2792.856,30.477,0.0,0.0,0.308,28.221,0.0,0.0,1.548,0.0,9.296,31.926,39.643,40.801,0.209,0.0,0.0,0.278,0.0,0.0,0.054,11.872,19.24,0.0,0.218,20.434,0.0,0.0,0.755,0.0,0.0,27.47,0.0,0.0,0.0,0.0,173.111,112.211,56.309,0.0,1.308,0.166,0.0,0.0,0.0,1.539,0.577,0.0,129.025,25.188,537.963
1513,166.978,8.506,0.0,0.0,0.69,1.136,36.209,0.0,1.548,0.0,0.0,36.01,30.709,34.495,0.078,0.0,0.0,0.24,0.0,0.0,0.078,0.0,0.0,0.0,0.179,27.475,0.0,0.0,0.609,0.0,0.0,23.772,32.276,0.0,0.0,0.0,136.28,64.885,74.201,0.0,0.837,0.236,0.0,0.0,0.0,0.535,0.274,21.625,6.143,24.224,357.892
1515,0.0,0.0,0.284,0.0,0.859,0.645,44.334,0.0,1.548,0.0,0.0,25.798,20.454,20.129,0.005,0.0,0.0,0.439,0.0,0.0,0.197,0.0,0.0,0.0,0.405,23.345,0.0,0.0,0.732,0.0,0.59,27.531,75.322,0.0,0.0,0.0,74.576,30.211,59.952,0.0,0.742,0.639,0.0,0.0,0.0,0.437,0.397,0.0,0.968,16.195,176.091
1518,76.592,3.395,0.0,0.0,0.39,1.616,37.548,0.0,1.548,0.0,0.0,34.067,28.219,30.808,0.079,0.0,0.0,0.251,0.0,0.0,0.061,0.0,0.0,0.0,0.129,26.644,0.0,0.0,0.601,0.0,0.0,31.556,42.43,0.0,0.0,0.0,86.15,51.287,71.507,0.0,0.812,0.191,0.0,0.0,0.0,0.521,0.262,0.0,26.277,22.158,239.608
1534,2937.282,42.877,0.832,0.0,2.158,23.729,0.0,0.0,1.548,0.0,9.133,30.411,33.827,40.001,0.0,0.0,0.0,0.782,0.0,0.0,0.369,11.311,18.222,0.0,0.983,20.067,0.0,0.0,0.678,0.0,1.486,22.688,0.0,0.0,0.0,0.0,253.077,137.035,54.489,0.0,1.116,1.322,0.0,0.0,0.0,0.952,0.408,47.327,43.737,24.961,730.03
1536,2757.683,30.195,0.23,0.0,0.592,28.109,0.0,0.0,1.548,0.0,9.348,31.81,39.13,40.189,0.0,0.0,0.0,0.385,0.0,0.0,0.19,11.947,19.362,0.0,0.359,20.375,0.0,0.0,0.756,0.0,0.525,27.487,0.0,0.0,0.0,0.0,171.649,111.411,56.091,0.0,1.306,0.6,0.0,0.0,0.0,1.543,0.578,0.0,128.411,25.051,535.768
1539,0.0,0.0,0.298,0.0,0.88,0.658,44.297,0.0,1.548,0.0,0.012,25.782,20.434,20.107,0.0,0.0,0.0,0.445,0.0,0.0,0.204,0.031,0.046,0.0,0.411,23.334,0.0,0.0,0.73,0.0,0.616,27.529,75.256,0.0,0.0,0.0,74.521,30.191,59.917,0.0,0.741,0.661,0.0,0.0,0.0,0.436,0.395,0.0,0.993,16.181,176.089
1540,0.0,0.0,0.3,0.0,0.887,0.626,44.316,0.0,1.548,0.0,0.0,25.79,20.437,20.106,0.0,0.0,0.0,0.446,0.0,0.0,0.204,0.0,0.0,0.0,0.412,23.338,0.0,0.0,0.746,0.0,0.619,27.311,75.129,0.0,0.0,0.0,74.998,30.203,59.941,0.0,0.75,0.663,0.0,0.0,0.0,0.445,0.415,0.238,0.883,16.183,176.957
1541,139.738,8.085,0.449,0.0,1.307,0.83,36.33,0.0,1.548,0.0,0.0,35.726,30.008,33.597,0.0,0.0,0.0,0.492,0.0,0.0,0.253,0.0,0.0,0.0,0.569,27.397,0.0,0.0,0.61,0.0,0.859,23.199,32.158,0.0,0.0,0.0,139.664,64.1,73.827,0.0,0.825,0.846,0.0,0.0,0.0,0.526,0.273,23.799,3.569,23.745,366.21
1559,3499.427,49.975,0.169,7.268,0.558,20.603,0.0,4.751,1.548,0.0,0.0,85.162,0.331,0.36,0.263,0.0,86.919,0.102,74.392,0.0,30.217,0.0,0.0,0.0,0.126,42.038,0.0,0.0,16.325,2.011,1.905,0.0,0.0,0.0,0.0,0.0,502.208,285.91,142.047,0.0,8.065,0.0,0.0,287.699,12.113,35.686,7.148,0.0,78.253,0.0,0.0
9999,0.0,0.0,0.345,2.055,1.374,0.0,0.0,0.0,1.548,0.0,1.525,5.007,0.669,0.707,0.685,0.535,4.859,1.311,6.723,0.0,1.979,3.506,5.254,0.0,0.036,2.879,0.797,0.0,2.057,0.114,17.65,0.0,0.0,0.0,0.566,1.0,31.304,5.909,11.209,0.0,0.944,0.604,1.993,29.524,0.374,1.089,0.47,8.903,0.0,0.106,14.145
